filename,Head_x,Head_y,Head_z,Thorax_x,Thorax_y,Thorax_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,Hip_x,Hip_y,Hip_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LFoot_x,LFoot_y,LFoot_z,RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RFoot_x,RFoot_y,RFoot_z,Spine_x,Spine_y,Spine_z
./002-nm-01-000/010.jpg,-708.0699342951916,229.7470783954287,676.8010734362307,-562.2718534678885,96.1095843090829,727.8741001184691,-603.0697113743628,56.02919848501685,721.1218072142727,-783.1457241651308,32.90297108996654,445.19883981123473,-762.1323560595833,9.321799672420209,228.6823354941214,-554.0168426785408,46.89433990550029,715.2238850228385,-621.803651281097,-41.211757197951414,281.66356625549633,-604.8027347420827,135.48242708904223,-224.10454388366054,-485.25,0.0,187.18239998948422,-501.5224773408986,64.89790867763593,160.14596222877265,-692.1735618885964,51.88153629385579,-343.04991508102205,-739.6725009125752,71.126896316598,-647.4841795120877,-468.975527222373,-64.89943161918802,214.21926738346417,-741.8944507145343,-219.43757028569752,-343.7549166455974,-949.4818760407854,-237.2848347528122,-709.1977001289848,-570.140844898955,-52.884906126870746,563.1380205543122
./002-nm-01-000/011.jpg,-623.2230198561329,250.22978292973326,718.2988537447044,-632.6611010563901,133.32870480918086,761.4114027542722,-677.7861971684737,122.14252061429232,764.2423525817561,-820.9174574310221,132.1222797551324,471.95362827180304,-784.3840912751614,98.87834558012945,251.39924953488912,-636.2675145737248,49.31767520480895,735.9363237197527,-687.9200126374094,-90.40444313878406,277.60410139600583,-650.8122369735662,127.55134259696933,-211.74040236455016,-564.7429999999999,0.0,220.54517778906234,-584.9422330624519,89.58201913953008,198.78288511407936,-824.3273892900289,113.20107088512982,-305.21993504279214,-951.483848724691,139.79210691758993,-626.7694003520606,-544.5418084731999,-89.58376671713427,242.30782201984368,-753.8116093213748,-231.0799085949729,-331.510792273039,-977.5166994829785,-270.639085474849,-712.2771747926937,-664.8365889355497,-28.63711981922546,594.4702121535521
./002-nm-01-000/012.jpg,-623.2230198561329,250.22978292973326,718.2988537447044,-632.6611010563901,133.32870480918086,761.4114027542722,-677.7861971684737,122.14252061429232,764.2423525817561,-820.9174574310221,132.1222797551324,471.95362827180304,-784.3840912751614,98.87834558012945,251.39924953488912,-636.2675145737248,49.31767520480895,735.9363237197527,-687.9200126374094,-90.40444313878406,277.60410139600583,-650.8122369735662,127.55134259696933,-211.74040236455016,-564.7429999999999,0.0,220.54517778906234,-584.9422330624519,89.58201913953008,198.78288511407936,-824.3273892900289,113.20107088512982,-305.21993504279214,-951.483848724691,139.79210691758993,-626.7694003520606,-544.5418084731999,-89.58376671713427,242.30782201984368,-753.8116093213748,-231.0799085949729,-331.510792273039,-977.5166994829785,-270.639085474849,-712.2771747926937,-664.8365889355497,-28.63711981922546,594.4702121535521
./002-nm-01-000/013.jpg,-623.2230198561329,250.22978292973326,718.2988537447044,-632.6611010563901,133.32870480918086,761.4114027542722,-677.7861971684737,122.14252061429232,764.2423525817561,-820.9174574310221,132.1222797551324,471.95362827180304,-784.3840912751614,98.87834558012945,251.39924953488912,-636.2675145737248,49.31767520480895,735.9363237197527,-687.9200126374094,-90.40444313878406,277.60410139600583,-650.8122369735662,127.55134259696933,-211.74040236455016,-564.7429999999999,0.0,220.54517778906234,-584.9422330624519,89.58201913953008,198.78288511407936,-824.3273892900289,113.20107088512982,-305.21993504279214,-951.483848724691,139.79210691758993,-626.7694003520606,-544.5418084731999,-89.58376671713427,242.30782201984368,-753.8116093213748,-231.0799085949729,-331.510792273039,-977.5166994829785,-270.639085474849,-712.2771747926937,-664.8365889355497,-28.63711981922546,594.4702121535521
./002-nm-01-000/014.jpg,-623.2230198561329,250.22978292973326,718.2988537447044,-632.6611010563901,133.32870480918086,761.4114027542722,-677.7861971684737,122.14252061429232,764.2423525817561,-820.9174574310221,132.1222797551324,471.95362827180304,-784.3840912751614,98.87834558012945,251.39924953488912,-636.2675145737248,49.31767520480895,735.9363237197527,-687.9200126374094,-90.40444313878406,277.60410139600583,-650.8122369735662,127.55134259696933,-211.74040236455016,-564.7429999999999,0.0,220.54517778906234,-584.9422330624519,89.58201913953008,198.78288511407936,-824.3273892900289,113.20107088512982,-305.21993504279214,-951.483848724691,139.79210691758993,-626.7694003520606,-544.5418084731999,-89.58376671713427,242.30782201984368,-753.8116093213748,-231.0799085949729,-331.510792273039,-977.5166994829785,-270.639085474849,-712.2771747926937,-664.8365889355497,-28.63711981922546,594.4702121535521
./002-nm-01-000/015.jpg,-623.2230198561329,250.22978292973326,718.2988537447044,-632.6611010563901,133.32870480918086,761.4114027542722,-677.7861971684737,122.14252061429232,764.2423525817561,-820.9174574310221,132.1222797551324,471.95362827180304,-784.3840912751614,98.87834558012945,251.39924953488912,-636.2675145737248,49.31767520480895,735.9363237197527,-687.9200126374094,-90.40444313878406,277.60410139600583,-650.8122369735662,127.55134259696933,-211.74040236455016,-564.7429999999999,0.0,220.54517778906234,-584.9422330624519,89.58201913953008,198.78288511407936,-824.3273892900289,113.20107088512982,-305.21993504279214,-951.483848724691,139.79210691758993,-626.7694003520606,-544.5418084731999,-89.58376671713427,242.30782201984368,-753.8116093213748,-231.0799085949729,-331.510792273039,-977.5166994829785,-270.639085474849,-712.2771747926937,-664.8365889355497,-28.63711981922546,594.4702121535521
./002-nm-01-000/016.jpg,-623.2230198561329,250.22978292973326,718.2988537447044,-632.6611010563901,133.32870480918086,761.4114027542722,-677.7861971684737,122.14252061429232,764.2423525817561,-820.9174574310221,132.1222797551324,471.95362827180304,-784.3840912751614,98.87834558012945,251.39924953488912,-636.2675145737248,49.31767520480895,735.9363237197527,-687.9200126374094,-90.40444313878406,277.60410139600583,-650.8122369735662,127.55134259696933,-211.74040236455016,-564.7429999999999,0.0,220.54517778906234,-584.9422330624519,89.58201913953008,198.78288511407936,-824.3273892900289,113.20107088512982,-305.21993504279214,-951.483848724691,139.79210691758993,-626.7694003520606,-544.5418084731999,-89.58376671713427,242.30782201984368,-753.8116093213748,-231.0799085949729,-331.510792273039,-977.5166994829785,-270.639085474849,-712.2771747926937,-664.8365889355497,-28.63711981922546,594.4702121535521
./002-nm-01-000/017.jpg,890.5252179004891,-64.19273751512725,565.4802011826454,942.6144315451079,-69.9461107728447,495.93614368140913,887.8273936580179,-84.67003258122149,469.8821121664762,841.6207452413533,-143.2387393065631,290.81683019977766,794.7328464895645,-96.80874617908214,104.81637363828906,1006.3266023797225,-79.94722710604974,455.87822511695276,1134.6290819408528,-115.74536491285065,250.75687313335925,1076.4851521905975,-46.59756192555178,43.798702659980336,956.8,0.0,197.96095784906254,876.1406525336627,18.295511807785278,211.11042011449615,851.182387920363,201.39671249671983,53.45148746907296,793.3865255789659,114.16074258407305,-165.34800637174686,1037.460105238908,-18.295462282295826,184.81141160409925,1149.7489827096715,68.25005335008551,-16.810801495687087,1296.1140435040313,-35.881474583584634,-159.5984641258819,947.5238113592367,-50.22981403648445,359.1055468744112
./002-nm-01-000/018.jpg,873.7641230471243,-61.826693700037524,572.8091765186721,926.4425980425001,-68.54386823580131,504.11170720216455,871.0545451480772,-82.85143449079993,479.6360687018837,833.071574585501,-154.93735389160503,305.1716430923783,793.9527364820224,-119.89515484703219,102.0438133474529,993.7169852407717,-80.29025626732394,459.31146993266543,1138.7053492445991,-120.06314319097977,259.88454144914635,1069.3163796677582,-52.36919046016124,52.70954754823072,936.28,0.0,194.9769578490625,853.7944954833672,19.443196841569616,210.696808420171,842.6467277840018,204.2518970863486,66.08157169768788,799.0721666633112,125.41207690099034,-151.67245533879662,1018.7662991157721,-19.443135588684388,179.25700530641063,1129.6230745896205,68.12892211865459,-6.345836992133854,1301.9821027508538,-35.1949443217766,-147.93831382449378,931.0750077007333,-48.87356513114988,362.6019240244781
./002-nm-01-000/019.jpg,830.8068314692106,-61.20665349163447,537.6408931917165,884.631676288861,-65.60272364633596,471.4734676845503,835.0313368185739,-84.87438658636489,449.76961346231803,810.5531827867919,-165.44497514941634,280.2353143560591,770.7797410657965,-143.0603245297324,67.813425925209,950.1881149610953,-76.12073304718461,426.9766489430143,1116.0842166674715,-126.6523292821855,232.9925782753662,1048.3931516307605,-73.73025992895009,18.44797542177389,912.77,0.0,195.07195784906253,836.0684128658997,13.388358498440176,210.16214866224175,807.8005656247963,189.9132792218893,40.0398116282995,788.4589337494441,94.88122543868846,-169.75642790780637,989.4723289054257,-13.388220161997724,179.98167516330227,1097.1349663416247,86.1704562070849,-28.242159903202264,1286.4553893529346,-17.628809047733,-145.53191575014125,897.7134854365385,-46.49939107510751,347.45506528805913
./002-nm-01-000/020.jpg,820.3731668988129,-84.27411510711934,507.96672922645075,874.5073163613248,-78.40748284438216,450.7654654225205,829.5720215105953,-99.51283877321688,434.0174395166538,804.0139135829236,-181.02019337066048,272.6604607341832,762.9317551039186,-170.715899370776,49.18713472019522,933.1504094647061,-85.10424456044241,401.6901659099549,1081.9783185052863,-139.07360304355075,205.359845548973,1036.8994022782233,-104.73395529102643,-12.06359748473983,898.01,0.0,195.03195784906256,827.5532153041382,10.264698911987399,213.68904543403744,830.8221944944057,183.39755103494517,39.99592983812295,813.9852788213187,97.08781710081354,-173.42492934158815,968.4673918126259,-10.264556570808027,176.37475497624473,1033.4876030581204,95.05839147285528,-40.39808782889986,1227.7898281105872,1.4056061923770358,-135.7426900754794,885.1549527984206,-52.87478601486471,341.4670883126553
./002-nm-01-000/021.jpg,823.7156314069985,-73.6656205587973,539.155700853358,874.7049231782032,-72.04370698749771,474.0516129438706,821.2378953636602,-98.40695019267443,447.3243896924415,783.9483545309604,-172.52143206496015,265.18077799105765,750.1354076705588,-138.27773312862564,54.941996774159065,939.8326455400021,-74.19384871276722,432.09472354830336,1090.8277538839643,-115.64752150018377,226.8770413956221,1021.6273692977751,-62.65954856194544,13.733812957616465,886.28,0.0,200.90695784906256,810.9727228100438,-0.13864266875905995,214.70420813149497,820.8728516096205,176.79574691267982,23.56752091941439,850.4218581860919,80.51486475423322,-187.02576803179153,961.5878724080602,0.13887803180948244,187.10963474050834,974.4051453279541,119.67962184126947,-34.54805122976529,1183.6730318297928,25.69314512234746,-135.04938961927962,881.8095299984894,-51.78378935254705,352.03152876544084
./002-nm-01-000/022.jpg,765.0058017190934,-86.16885627238837,543.5037998336005,824.0272941075692,-86.47179458165672,472.025401787654,779.6995079118266,-124.34242709376676,448.90946473405336,757.9608718820535,-199.51708386610085,255.91028604848202,709.2538876117461,-168.25421814743953,50.2338378817758,890.1143243844355,-77.83106918303494,424.32505210748775,1058.2731881298716,-97.94426664838852,223.08257025867465,962.9315764661253,-41.847112485424475,28.65091512930917,865.6600000000001,0.0,203.74795784906257,800.4201667216139,-14.554547647787043,206.64880667913542,868.2868322724615,127.44295890166683,4.587716159773777,1162.0891031126262,55.46970774839552,-151.3968184153527,930.9002192161358,14.554943479881585,200.847102833225,842.8735521767347,83.0810668603884,-27.55351148831346,799.0498821605843,20.521444163533317,-189.53460465785105,854.733022972299,-65.51492943938727,344.5725980737567
./002-nm-01-000/023.jpg,727.2070867856984,-70.66516232607043,515.3992538606095,784.7890982872168,-71.73598232110146,450.90582506756357,743.5769683125781,-108.78245038224175,431.4595629137374,730.8128909562331,-183.63277965851557,246.22292893259066,710.1045334716895,-159.8985448487327,41.742305972411145,848.2559809761644,-66.5968871012439,405.2545335047797,1007.9975683588382,-97.11085936945715,211.96487975599723,932.7714686477595,-45.852269159054295,-1.8888164859024528,842.1800000000001,0.0,200.83695784906251,777.7048019287308,-12.640023134513635,205.7828204224752,822.0704496707206,140.34391924337092,1.018812261505218,1081.83036968147,74.34220025294454,-138.60219149757023,906.6555598438495,12.640381993763686,195.8910639487965,833.0870972872565,83.41920193464173,-40.19303771289697,820.7686483480766,4.149100699897986,-185.00112624260197,820.410195006763,-58.209564301627765,333.8132360434323
./002-nm-01-000/024.jpg,727.2070867856984,-70.66516232607043,515.3992538606095,784.7890982872168,-71.73598232110146,450.90582506756357,743.5769683125781,-108.78245038224175,431.4595629137374,730.8128909562331,-183.63277965851557,246.22292893259066,710.1045334716895,-159.8985448487327,41.742305972411145,848.2559809761644,-66.5968871012439,405.2545335047797,1007.9975683588382,-97.11085936945715,211.96487975599723,932.7714686477595,-45.852269159054295,-1.8888164859024528,842.1800000000001,0.0,200.83695784906251,777.7048019287308,-12.640023134513635,205.7828204224752,822.0704496707206,140.34391924337092,1.018812261505218,1081.83036968147,74.34220025294454,-138.60219149757023,906.6555598438495,12.640381993763686,195.8910639487965,833.0870972872565,83.41920193464173,-40.19303771289697,820.7686483480766,4.149100699897986,-185.00112624260197,820.410195006763,-58.209564301627765,333.8132360434323
./002-nm-01-000/025.jpg,727.2070867856984,-70.66516232607043,515.3992538606095,784.7890982872168,-71.73598232110146,450.90582506756357,743.5769683125781,-108.78245038224175,431.4595629137374,730.8128909562331,-183.63277965851557,246.22292893259066,710.1045334716895,-159.8985448487327,41.742305972411145,848.2559809761644,-66.5968871012439,405.2545335047797,1007.9975683588382,-97.11085936945715,211.96487975599723,932.7714686477595,-45.852269159054295,-1.8888164859024528,842.1800000000001,0.0,200.83695784906251,777.7048019287308,-12.640023134513635,205.7828204224752,822.0704496707206,140.34391924337092,1.018812261505218,1081.83036968147,74.34220025294454,-138.60219149757023,906.6555598438495,12.640381993763686,195.8910639487965,833.0870972872565,83.41920193464173,-40.19303771289697,820.7686483480766,4.149100699897986,-185.00112624260197,820.410195006763,-58.209564301627765,333.8132360434323
./002-nm-01-000/026.jpg,727.2070867856984,-70.66516232607043,515.3992538606095,784.7890982872168,-71.73598232110146,450.90582506756357,743.5769683125781,-108.78245038224175,431.4595629137374,730.8128909562331,-183.63277965851557,246.22292893259066,710.1045334716895,-159.8985448487327,41.742305972411145,848.2559809761644,-66.5968871012439,405.2545335047797,1007.9975683588382,-97.11085936945715,211.96487975599723,932.7714686477595,-45.852269159054295,-1.8888164859024528,842.1800000000001,0.0,200.83695784906251,777.7048019287308,-12.640023134513635,205.7828204224752,822.0704496707206,140.34391924337092,1.018812261505218,1081.83036968147,74.34220025294454,-138.60219149757023,906.6555598438495,12.640381993763686,195.8910639487965,833.0870972872565,83.41920193464173,-40.19303771289697,820.7686483480766,4.149100699897986,-185.00112624260197,820.410195006763,-58.209564301627765,333.8132360434323
./002-nm-01-000/027.jpg,727.2070867856984,-70.66516232607043,515.3992538606095,784.7890982872168,-71.73598232110146,450.90582506756357,743.5769683125781,-108.78245038224175,431.4595629137374,730.8128909562331,-183.63277965851557,246.22292893259066,710.1045334716895,-159.8985448487327,41.742305972411145,848.2559809761644,-66.5968871012439,405.2545335047797,1007.9975683588382,-97.11085936945715,211.96487975599723,932.7714686477595,-45.852269159054295,-1.8888164859024528,842.1800000000001,0.0,200.83695784906251,777.7048019287308,-12.640023134513635,205.7828204224752,822.0704496707206,140.34391924337092,1.018812261505218,1081.83036968147,74.34220025294454,-138.60219149757023,906.6555598438495,12.640381993763686,195.8910639487965,833.0870972872565,83.41920193464173,-40.19303771289697,820.7686483480766,4.149100699897986,-185.00112624260197,820.410195006763,-58.209564301627765,333.8132360434323
./002-nm-01-000/028.jpg,727.2070867856984,-70.66516232607043,515.3992538606095,784.7890982872168,-71.73598232110146,450.90582506756357,743.5769683125781,-108.78245038224175,431.4595629137374,730.8128909562331,-183.63277965851557,246.22292893259066,710.1045334716895,-159.8985448487327,41.742305972411145,848.2559809761644,-66.5968871012439,405.2545335047797,1007.9975683588382,-97.11085936945715,211.96487975599723,932.7714686477595,-45.852269159054295,-1.8888164859024528,842.1800000000001,0.0,200.83695784906251,777.7048019287308,-12.640023134513635,205.7828204224752,822.0704496707206,140.34391924337092,1.018812261505218,1081.83036968147,74.34220025294454,-138.60219149757023,906.6555598438495,12.640381993763686,195.8910639487965,833.0870972872565,83.41920193464173,-40.19303771289697,820.7686483480766,4.149100699897986,-185.00112624260197,820.410195006763,-58.209564301627765,333.8132360434323
./002-nm-01-000/029.jpg,727.2070867856984,-70.66516232607043,515.3992538606095,784.7890982872168,-71.73598232110146,450.90582506756357,743.5769683125781,-108.78245038224175,431.4595629137374,730.8128909562331,-183.63277965851557,246.22292893259066,710.1045334716895,-159.8985448487327,41.742305972411145,848.2559809761644,-66.5968871012439,405.2545335047797,1007.9975683588382,-97.11085936945715,211.96487975599723,932.7714686477595,-45.852269159054295,-1.8888164859024528,842.1800000000001,0.0,200.83695784906251,777.7048019287308,-12.640023134513635,205.7828204224752,822.0704496707206,140.34391924337092,1.018812261505218,1081.83036968147,74.34220025294454,-138.60219149757023,906.6555598438495,12.640381993763686,195.8910639487965,833.0870972872565,83.41920193464173,-40.19303771289697,820.7686483480766,4.149100699897986,-185.00112624260197,820.410195006763,-58.209564301627765,333.8132360434323
./002-nm-01-000/030.jpg,727.2070867856984,-70.66516232607043,515.3992538606095,784.7890982872168,-71.73598232110146,450.90582506756357,743.5769683125781,-108.78245038224175,431.4595629137374,730.8128909562331,-183.63277965851557,246.22292893259066,710.1045334716895,-159.8985448487327,41.742305972411145,848.2559809761644,-66.5968871012439,405.2545335047797,1007.9975683588382,-97.11085936945715,211.96487975599723,932.7714686477595,-45.852269159054295,-1.8888164859024528,842.1800000000001,0.0,200.83695784906251,777.7048019287308,-12.640023134513635,205.7828204224752,822.0704496707206,140.34391924337092,1.018812261505218,1081.83036968147,74.34220025294454,-138.60219149757023,906.6555598438495,12.640381993763686,195.8910639487965,833.0870972872565,83.41920193464173,-40.19303771289697,820.7686483480766,4.149100699897986,-185.00112624260197,820.410195006763,-58.209564301627765,333.8132360434323
./002-nm-01-000/031.jpg,727.2070867856984,-70.66516232607043,515.3992538606095,784.7890982872168,-71.73598232110146,450.90582506756357,743.5769683125781,-108.78245038224175,431.4595629137374,730.8128909562331,-183.63277965851557,246.22292893259066,710.1045334716895,-159.8985448487327,41.742305972411145,848.2559809761644,-66.5968871012439,405.2545335047797,1007.9975683588382,-97.11085936945715,211.96487975599723,932.7714686477595,-45.852269159054295,-1.8888164859024528,842.1800000000001,0.0,200.83695784906251,777.7048019287308,-12.640023134513635,205.7828204224752,822.0704496707206,140.34391924337092,1.018812261505218,1081.83036968147,74.34220025294454,-138.60219149757023,906.6555598438495,12.640381993763686,195.8910639487965,833.0870972872565,83.41920193464173,-40.19303771289697,820.7686483480766,4.149100699897986,-185.00112624260197,820.410195006763,-58.209564301627765,333.8132360434323
